OBJECTID,state,FIPS,county,latitude,longitude,USFS_Acre_A1,Other_Acre_A1,USFS_BDT_A1,Other_BDT_A1,Total_BDT_A1,TotalBDT_A1_Yr,USFS_Acre_A2,Other_Acre_A2,USFS_BDT_A2,Other_BDT_A2,Total_BDT_A2,TotalBDT_A2_Yr,USFS_Acre_A3,Other_Acre_A3,USFS_BDT_A3,Other_BDT_A3,Total_BDT_A3,TotalBDT_A3_Yr,USFS_Acre_A4,Other_Acre_A4,USFS_BDT_A4,Other_BDT_A4,Total_BDT_A4,TotalBDT_A4_Yr,USFS_Acre_A5,Other_Acre_A5,USFS_BDT_A5,Other_BDT_A5,Total_BDT_A5,TotalBDT_A5_Yr,USFS_Acre_A6,Other_Acre_A6,USFS_BDT_A6,Other_BDT_A6,Total_BDT_A6,TotalBDT_A6_Yr,Total_Acreage,Total_BDT
284,CO,8077,Mesa,39.019492,-108.461837,39033.6,-999,445135.5,-999,445135.5,44513.6,23488.1,-999,267856.1,-999,267856.1,26785.6,32660.8,-999,372460.7,-999,372460.7,37246.1,24376,-999,277982.1,-999,277982.1,27798.2,14668,-999,167273.2,-999,167273.2,16727.3,20396.3,-999,232597.5,-999,232597.5,23259.8,154622.77,1763305.18
299,CO,8107,Routt,40.48316,-106.985289,24227.1,-999,243869.8,-999,243869.8,24387,15075.2,-999,151746.6,-999,151746.6,15174.7,63315.2,-999,637330,-999,637330,63733,19867.4,-999,199984.6,-999,199984.6,19998.5,12362.3,-999,124439.3,-999,124439.3,12443.9,51921.4,-999,522640.5,-999,522640.5,52264,186768.52,1880010.78
1622,MT,30047,Lake,47.642901,-114.083687,16532.8,-999,305413.5,-999,305413.5,30541.4,11159.8,-999,206156.6,-999,206156.6,20615.7,15661.8,-999,289322.4,-999,289322.4,28932.2,22282.5,-999,411628.9,-999,411628.9,41162.9,15040.9,-999,277852.8,-999,277852.8,27785.3,21108.5,-999,389941.7,-999,389941.7,38994.2,101786.31,1880315.85
580,ID,16057,Latah,46.81892,-116.730974,5826.2,-999,149043.1,-999,149043.1,14904.3,4347.3,-999,111209.9,-999,111209.9,11121,14737.7,-999,377012.1,-999,377012.1,37701.2,11683.9,-999,298890.9,-999,298890.9,29889.1,8718,-999,223020.3,-999,223020.3,22302,29554.9,-999,756059.6,-999,756059.6,75606,74867.89,1915236.03
253,CO,8015,Chaffee,38.738246,-106.316972,13514.7,-999,147840.6,-999,147840.6,14784.1,2238.2,-999,24483.7,-999,24483.7,2448.4,35307,-999,386231.3,-999,386231.3,38623.1,34753.3,-999,380173.8,-999,380173.8,38017.4,5755.5,-999,62960.2,-999,62960.2,6296,90792.4,-999,993198.4,-999,993198.4,99319.8,182361.05,1994888.1
275,CO,8059,Jefferson,39.58646,-105.245601,22728.7,44687.1,147224.2,424028.6,571252.8,57125.3,2039,4008.9,13207.5,38039.8,51247.3,5124.7,13188.7,25930.3,85428.9,246048.6,331477.6,33147.8,24991.3,49135.6,161879.9,466239.5,628119.4,62811.9,2242,4408,14522.3,41826.5,56348.8,5634.9,14501.5,28511.6,93933.1,270542.1,364475.2,36447.5,236372.59,2002921.12
1756,NV,32017,Lincoln,37.634605,-114.863037,1408.8,78560.7,3775.3,290156.9,293932.2,29393.2,760.9,42433.7,2039.2,156725.2,158764.4,15876.4,4355.2,242865.9,11671.3,897003.3,908674.5,90867.5,668.7,37291.5,1792.1,137732.8,139524.9,13952.5,361.2,20142.6,968,74394.9,75362.9,7536.3,2067.4,115284.5,5540.2,425793,431333.2,43133.3,546201.3,2007592.11
226,CA,6079,San Luis Obispo,35.385227,-120.44754,4529.6,29753.4,78009,371423.8,449432.8,44943.3,37.2,244.6,641.2,3052.9,3694.1,369.4,2117.6,13909.7,36469.1,173640.3,210109.5,21010.9,9282.7,60975.4,159868.1,761179.2,921047.3,92104.7,76.3,501.2,1314,6256.5,7570.6,757.1,4339.7,28505.9,74738.2,355850.6,430588.9,43058.9,154273.25,2022443.11
1819,NM,35043,Sandoval,35.685073,-106.882618,59830,-999,629529.2,-999,629529.2,62952.9,27296.4,-999,287212.1,-999,287212.1,28721.2,32362.4,-999,340516.1,-999,340516.1,34051.6,38853.4,-999,408814,-999,408814,40881.4,17726.2,-999,186514.5,-999,186514.5,18651.4,21016,-999,221129.9,-999,221129.9,22113,197084.43,2073715.78
287,CO,8083,Montezuma,37.338025,-108.595786,19396.7,42694.9,307696.4,281390.7,589087.1,58908.7,20388.9,44878.9,323436,295784.6,619220.6,61922.1,20227.8,44524.3,320880.2,293447.3,614327.6,61432.8,5363.6,11806.2,85085.4,77811.3,162896.7,16289.7,5638,12410.1,89437.8,81791.5,171229.3,17122.9,5593.5,12312,88731.1,81145.2,169876.3,16987.6,245234.86,2326637.51
212,CA,6051,Mono,37.915836,-118.875167,63327.6,16249,587496.2,93150,680646.2,68064.6,26568.7,6817.2,246480.6,39080.6,285561.2,28556.1,44331.6,11374.9,411268.7,65208.4,476477.1,47647.7,39491,10132.8,366361.7,58088.2,424449.9,42445,16568.2,4251.2,153704.9,24370.6,178075.5,17807.6,27645.1,7093.4,256466.5,40663.9,297130.4,29713,273850.69,2342340.35
264,CO,8037,Eagle,39.630638,-106.692944,15629.6,-999,230065.6,-999,230065.6,23006.6,19129,-999,281576.1,-999,281576.1,28157.6,31924.8,-999,469928,-999,469928,46992.8,21897.1,-999,322322.2,-999,322322.2,32232.2,26799.8,-999,394488.4,-999,394488.4,39448.8,44726.7,-999,658369.6,-999,658369.6,65837,160106.95,2356749.87
2243,OR,41069,Wheeler,44.736411,-120.026875,12642.5,37463.2,204204.3,181008.1,385212.5,38521.2,12345.2,36582.2,199402.3,176751.6,376153.9,37615.4,12330.7,36539.3,199168.2,176544.1,375712.3,37571.2,14785.3,43813,238815.5,211687.7,450503.2,45050.3,14437.6,42782.7,233199.6,206709.7,439909.3,43990.9,14420.7,42732.4,232925.8,206467.1,439392.9,43939.3,320874.72,2466884.13
2786,UT,49017,Garfield,37.831622,-111.450886,34709.1,37180.5,263198,178326.3,441524.4,44152.4,12872.1,13788.7,97609.2,66133.8,163743,16374.3,77553.4,83075.6,588085.8,398449.8,986535.6,98653.6,19644.3,21043.1,148962.5,100927.5,249890,24989,7285.3,7804,55244,37429.8,92673.8,9267.4,43893,47018.4,332839.5,225511,558350.5,55835.1,405867.54,2492717.33
1637,MT,30077,Powell,46.844225,-112.9311,43686.1,-999,439172.8,-999,439172.8,43917.3,16400.4,-999,164871.7,-999,164871.7,16487.2,68339.6,-999,687011.3,-999,687011.3,68701.1,43800.6,-999,440323.6,-999,440323.6,44032.4,16443.4,-999,165303.7,-999,165303.7,16530.4,68518.6,-999,688811.6,-999,688811.6,68881.2,257188.72,2585494.69
100,AZ,4007,Gila,33.789618,-110.81187,33965.6,21095.8,168494.8,113944.3,282439.1,28243.9,57277.1,35574.5,284137.3,192147.3,476284.7,47628.5,82430.5,51197.1,408917.4,276529.6,685447,68544.7,27593.1,17137.9,136882.3,92566.4,229448.7,22944.9,46530.9,28900.1,230828.4,156097.3,386925.6,38692.6,66965.1,41591.7,332197.6,224648,556845.5,55684.6,510259.34,2617390.59
248,CO,8007,Archuleta,37.202395,-107.050863,13869.4,10451.4,208873.2,105640.8,314514,31451.4,11611.7,8750.1,174872.2,88444.3,263316.5,26331.6,27784.7,20937.4,418436.8,211630.9,630067.7,63006.8,16275.7,12264.7,245112.1,123969.2,369081.3,36908.1,13626.3,10268.2,205212,103789.2,309001.2,30900.1,32605.2,24570,491034.5,248348.3,739382.7,73938.3,203015.06,2625363.46
2224,OR,41031,Jefferson,44.64379,-121.183021,34041.1,62059,333199.2,479200.3,812399.6,81240,30582.1,55753,299342.1,430507.7,729849.8,72985,26167.6,47705.1,256132.4,368364.3,624496.7,62449.7,7923.2,14444.6,77553.9,111536.4,189090.3,18909,7118.1,12976.8,69673.5,100203,169876.4,16987.6,6090.6,11103.6,59616.2,85738.8,145354.9,14535.5,315964.95,2671067.71
262,CO,8033,Dolores,37.747602,-108.530383,25048,9154.7,388336,47254.4,435590.4,43559,19680.3,7192.9,305116.9,37128,342244.9,34224.5,36393.5,13301.3,564231.3,68658.1,632889.4,63288.9,22952.9,8388.9,355854.2,43301.9,399156.1,39915.6,18034.2,6591.2,279595.9,34022.4,313618.3,31361.8,33349.4,12188.7,517037,62915.3,579952.3,57995.2,212276,2703451.54
1623,MT,30049,Lewis and Clark,47.122133,-112.382954,45149.9,-999,367406.6,-999,367406.6,36740.7,23675.6,-999,192660.1,-999,192660.1,19266,78545.1,-999,639159.4,-999,639159.4,63915.9,56968.4,-999,463579.4,-999,463579.4,46357.9,29873,-999,243091.1,-999,243091.1,24309.1,99105.2,-999,806466.7,-999,806466.7,80646.7,333317.34,2712363.36
189,CA,6005,Amador,38.44355,-120.653856,7423.4,19055.1,209857,294745.2,504602.2,50460.2,6677.9,17141.6,188783.2,265147.1,453930.3,45393,6036.4,15494.9,170648,239676,410324,41032.4,7626.1,19575.6,215590,302797.3,518387.3,51838.7,6860.3,17609.8,193940.5,272390.5,466331.1,46633.1,6201.3,15918.2,175309.9,246223.7,421533.6,42153.4,145620.59,2775108.37
2977,WA,53045,Mason,47.354126,-123.17385,27391.8,-999,1045351.8,-999,1045351.8,104535.2,15478.4,-999,590700.9,-999,590700.9,59070.1,12156.2,-999,463918.6,-999,463918.6,46391.9,8837.6,-999,337267.9,-999,337267.9,33726.8,4993.9,-999,190581.3,-999,190581.3,19058.1,3922,-999,149676.7,-999,149676.7,14967.7,72779.82,2777497.26
279,CO,8067,La Plata,37.287367,-107.839718,27316.5,25915.7,424453.3,209244.4,633697.6,63369.8,4419.5,4192.9,68672.2,33853.6,102525.8,10252.6,35638.9,33811.4,553770.9,272994.6,826765.5,82676.5,21300.1,20207.9,330969.1,163159.1,494128.2,49412.8,3446.1,3269.4,53547.4,26397.5,79944.9,7994.5,27789.6,26364.6,431805,212868.6,644673.6,64467.4,233672.74,2781735.49
292,CO,8093,Park,39.118914,-105.717648,37103.4,10776.3,357591.3,90370.5,447961.8,44796.2,15790.8,4586.3,152187.1,38460.7,190647.8,19064.8,60614.6,17605,584184.7,147635.1,731819.8,73182,43232,12556.3,416656.4,105297.4,521953.9,52195.4,18399.1,5343.8,177324.6,44813.5,222138.1,22213.8,70626.6,20512.8,680677.3,172020.8,852698.1,85269.8,317147.28,2967219.4
1825,NM,35055,Taos,36.576529,-105.637987,28682,18719.7,368771.3,162263,531034.3,53103.4,24018.7,15676.1,308815,135881.6,444696.6,44469.7,32118.9,20962.8,412960.8,181706.8,594667.6,59466.8,25601,16708.8,329158.1,144832.8,473990.8,47399.1,21438.7,13992.2,275642.2,121285.3,396927.5,39692.7,28668.7,18711,368600.8,162187.9,530788.7,53078.9,265298.66,2972105.46
2234,OR,41051,Multnomah,45.547693,-122.417173,8225.1,-999,554093,-999,554093,55409.3,3772.9,-999,254164.1,-999,254164.1,25416.4,9684.4,-999,652404.2,-999,652404.2,65240.4,9334,-999,628798.5,-999,628798.5,62879.8,4281.5,-999,288431.8,-999,288431.8,28843.2,10990.1,-999,740364.4,-999,740364.4,74036.4,46287.97,3118256.1
2238,OR,41059,Umatilla,45.5912,-118.73388,60575.3,-999,898787.4,-999,898787.4,89878.7,31002.4,-999,459998.9,-999,459998.9,45999.9,62786.2,-999,931591.2,-999,931591.2,93159.1,22297,-999,330831.8,-999,330831.8,33083.2,11411.6,-999,169319.5,-999,169319.5,16932,23110.8,-999,342906.5,-999,342906.5,34290.6,211183.22,3133435.36
1763,NV,32033,White Pine,39.417804,-114.900945,22120.4,54879.7,100433,283449.3,383882.4,38388.2,15734.9,39037.4,71440.7,201625.1,273065.9,27306.6,52171.7,129435.4,236874.2,668523.3,905397.4,90539.7,24217.7,60082.9,109955.1,310323.2,420278.3,42027.8,17226.7,42738.6,78214,220741.2,298955.3,29895.5,57118.1,141707.2,259332.3,731906,991238.3,99123.8,656470.68,3272817.54
2215,OR,41013,Crook,44.163054,-120.371585,45455.7,-999,641922.6,-999,641922.6,64192.3,57050.7,-999,805666.6,-999,805666.6,80566.7,51715.1,-999,730317.7,-999,730317.7,73031.8,25207.6,-999,355980.8,-999,355980.8,35598.1,31637.7,-999,446785.7,-999,446785.7,44678.6,28678.8,-999,405000.6,-999,405000.6,40500.1,239745.53,3385673.86
2221,OR,41025,Harney,43.064355,-118.985949,115215,-999,1173892.1,-999,1173892.1,117389.2,52887.2,-999,538852.8,-999,538852.8,53885.3,68020.4,-999,693040.4,-999,693040.4,69304,53259.8,-999,542648.5,-999,542648.5,54264.8,24447.9,-999,249092.4,-999,249092.4,24909.2,31443.4,-999,320367.8,-999,320367.8,32036.8,345273.75,3517894.03
1618,MT,30039,Granite,46.395358,-113.425683,48848.3,-999,616998.7,-999,616998.7,61699.9,16139,-999,203850.7,-999,203850.7,20385.1,54727.4,-999,691256.8,-999,691256.8,69125.7,66460,-999,839450,-999,839450,83945,21957.8,-999,277346.6,-999,277346.6,27734.7,74458.7,-999,940481,-999,940481,94048.1,282591.19,3569383.82
579,ID,16055,Kootenai,47.677113,-116.694918,15707.9,-999,416773.5,-999,416773.5,41677.4,7819.9,-999,207483.3,-999,207483.3,20748.3,25203.9,-999,668727.9,-999,668727.9,66872.8,29309.2,-999,777652,-999,777652,77765.2,14591.1,-999,387140.3,-999,387140.3,38714,47027.7,-999,1247770.1,-999,1247770.1,124777,139659.82,3705547.12
2214,OR,41011,Coos,43.184193,-124.092557,12250,-999,823549.1,-999,823549.1,82354.9,6467.5,-999,434796.6,-999,434796.6,43479.7,10854.2,-999,729707.7,-999,729707.7,72970.8,11837.4,-999,795804.9,-999,795804.9,79580.5,6249.6,-999,420149,-999,420149,42014.9,10488.5,-999,705124.9,-999,705124.9,70512.5,58147.12,3909132.33
1821,NM,35047,San Miguel,35.476876,-104.803515,22861.7,92934.8,267640.9,336461.1,604102,60410.2,24016.6,97629.4,281160.7,353457.3,634618,63461.8,44720.7,181793.6,523543.3,658165.2,1181708.5,118170.9,14544.5,59124.5,170271.3,214054.3,384325.6,38432.6,15279.2,62111.2,178872.5,224867.2,403739.7,40374,28451,115655.9,333074.7,418720.3,751795,75179.5,759123.11,3960288.83
106,AZ,4017,Navajo,35.390934,-110.320908,31430.2,151479,175212.4,729354.7,904567.1,90456.7,14936.7,71987.8,83266.7,346613.4,429880.2,42988,64631.8,311495.1,360299.6,1499814.7,1860114.2,186011.4,9598.2,46259,53506.7,222731.8,276238.5,27623.9,4561.4,21983.8,25428.2,105849.5,131277.7,13127.8,19737.4,95125,110029,458016.4,568045.4,56804.5,843225.2,4170123.08
297,CO,8103,Rio Blanco,39.972606,-108.200685,16026.8,50454.7,221844.2,336451.1,558295.4,55829.5,14297,45009.1,197900.4,300137.6,498038,49803.8,32916.4,103625.5,455631.1,691014.6,1146645.7,114664.6,15834.4,49848.8,219180.3,332410.9,551591.2,55159.1,14125.3,44468.6,195524,296533.5,492057.5,49205.7,32521.1,102381.2,450159.8,682716.7,1132876.5,113287.7,521508.93,4379504.38
1815,NM,35035,Otero,32.588776,-105.781079,31045.2,94897.9,263524,327881.8,591405.9,59140.6,28703.4,87739.7,243646.5,303149.8,546796.2,54679.6,47711,145841.5,404990.7,503897.4,908888.1,90888.8,35947.4,109882.8,305136,379656.3,684792.3,68479.2,33235.9,101594.3,282119.7,351018.9,633138.5,63313.9,55244.9,168870.7,468941.1,583465.8,1052406.8,105240.7,940714.64,4417427.89
1639,MT,30081,Ravalli,46.079298,-114.119065,36937.4,4687.6,408363,36522,444885,44488.5,22235.5,2821.8,245825.8,21985.5,267811.2,26781.1,26671,3384.7,294862.3,26371.1,321233.4,32123.3,121239.4,15386.1,1340368.6,119876.2,1460244.7,146024.5,72983.5,9262.1,806873.1,72162.9,879036,87903.6,87542,11109.7,967825.6,86557.7,1054383.3,105438.3,414260.85,4427593.7
1800,NM,35007,Colfax,36.612963,-104.640126,5850.4,96265.5,37946.1,820762.6,858708.7,85870.9,4043.5,66533.7,26226.3,567268.2,593494.5,59349.5,7895.3,129914.4,51209.9,1107654.5,1158864.4,115886.4,4226.1,69538.8,27410.9,592890.3,620301.2,62030.1,2920.9,48061.6,18945,409774.7,428719.7,42872,5703.3,93845.7,36992.2,800131,837123.2,83712.3,534799.03,4497211.71
581,ID,16059,Lemhi,44.928789,-113.887841,52571.8,3342.8,418826.6,30173.6,449000.2,44900,31720.5,2016.9,252709.4,18206,270915.4,27091.5,158030.5,10048.4,1258990.2,90701.8,1349691.9,134969.2,65829,4185.7,524443.7,37782.6,562226.3,56222.6,39719.6,2525.6,316436.1,22797.1,339233.2,33923.3,197881.6,12582.3,1576474.5,113574.4,1690048.8,169004.9,580454.72,4661115.88
203,CA,6033,Lake,39.094802,-122.746757,37102.2,40744.8,702246.9,552484,1254730.9,125473.1,12658.3,13901.1,239588.2,188493,428081.3,42808.1,31561.6,34660.2,597377.4,469979.2,1067356.5,106735.7,27728.6,30450.9,524829.1,412902.8,937731.9,93773.2,9460.3,10389,179057.9,140871.6,319929.5,31993,23587.8,25903.5,446454.1,351242.2,797696.4,79769.6,298148.21,4805526.53
201,CA,6029,Kern,35.346629,-118.729506,33548.9,49842.7,298104.6,522292.9,820397.6,82039.8,8772.7,13033.3,77951.1,136573.8,214524.9,21452.5,30263.3,44961.3,268909.6,471141.9,740051.5,74005.2,59163.2,87897,525704.2,921057.8,1446761.9,144676.2,15470.5,22984.1,137465.8,240846.4,378312.2,37831.2,53369,79288.8,474219.1,830853.5,1305072.6,130507.3,498594.83,4905120.69
559,ID,16015,Boise,43.987275,-115.715111,34605.5,7548.3,396710.1,102469.5,499179.7,49918,25141.8,5484.1,288220,74446.7,362666.7,36266.7,36899.9,8048.8,423012.4,109263.4,532275.7,53227.6,89959,19622.3,1031269.6,266375.2,1297644.8,129764.5,65357.5,14256.1,749243.6,193528.3,942772,94277.2,95923.3,20923.3,1099643.7,284036.1,1383679.8,138368,423770,5018218.65
244,CA,6115,Yuba,39.270026,-121.34428,10474.9,32760.2,614936.7,731475.9,1346412.7,134641.3,3808.1,11909.6,223553.9,265920.5,489474.4,48947.4,7603.7,23780.4,446378.4,530973.4,977351.8,97735.2,8919.9,27896.9,523649.6,622888.7,1146538.3,114653.8,3242.7,10141.6,190367.4,226444.8,416812.2,41681.2,6474.9,20250.2,380113.7,452150.7,832264.4,83226.4,167263.18,5208853.86
2209,OR,41001,Baker,44.703427,-117.691933,71332,-999,1067768.8,-999,1067768.8,106776.9,38975.6,-999,583426.3,-999,583426.3,58342.6,59485.6,-999,890439.6,-999,890439.6,89044,82801.4,-999,1239454.6,-999,1239454.6,123945.5,45242.5,-999,677235.1,-999,677235.1,67723.5,69050.2,-999,1033612.8,-999,1033612.8,103361.3,366887.44,5491937.31
2993,WA,53077,Yakima,46.456558,-120.740145,51121.8,-999,1552918.1,-999,1552918.1,155291.8,23207.7,-999,704975.7,-999,704975.7,70497.6,52525.7,-999,1595564.9,-999,1595564.9,159556.5,22730.3,-999,690476.4,-999,690476.4,69047.6,10318.9,-999,313454.4,-999,313454.4,31345.4,23354.6,-999,709438.5,-999,709438.5,70943.9,183258.9,5566827.96
553,ID,16003,Adams,44.884583,-116.431873,48829.3,14077.4,854846.6,166205.3,1021051.9,102105.2,49673.2,14320.8,869622,169078,1038700,103870,43066.3,12416,753954.4,146589.1,900543.4,90054.3,44084.4,12709.5,771778.7,150054.6,921833.3,92183.3,44846.4,12929.2,785118.3,152648.2,937766.5,93776.6,38881.4,11209.5,680690.4,132344.6,813035,81303.5,347043.15,5632930.01
2222,OR,41027,Hood River,45.511775,-121.655976,22490.8,7458.2,932944.2,161954.8,1094899,109489.9,21666.6,7184.9,898755,156019.8,1054774.7,105477.5,27651.5,9169.6,1147014.1,199116.4,1346130.5,134613.1,14350.9,4758.9,595288.7,103339.4,698628,69862.8,13824.9,4584.5,573473.4,99552.3,673025.7,67302.6,17643.7,5850.9,731881.4,127051.3,858932.6,85893.3,156635.54,5726390.67
594,ID,16085,Valley,44.771532,-115.637875,93831,7637.8,706465.1,105547.6,812012.7,81201.3,104989.2,8546,790476.5,118099.1,908575.6,90857.6,66696.3,5429,502164.5,75024.6,577189.1,57718.9,160021.2,13025.6,1204819,180002.9,1384821.8,138482.2,179050.6,14574.6,1348093.5,201408.4,1549502,154950.2,113745.2,9258.8,856400.9,127948.4,984349.2,98434.9,776805.37,6216450.4
2240,OR,41063,Wallowa,45.593753,-117.18558,50719,16235.2,872709.3,188085.8,1060795.1,106079.5,31965.6,10232.2,550023.8,118540.8,668564.6,66856.5,75989.8,24324.4,1307537.6,281799.7,1589337.3,158933.7,44597.7,14275.8,767381.3,165385.6,932766.9,93276.7,28107.6,8997.3,483641,104234,587875,58787.5,66818.6,21388.7,1149729.9,247789.1,1397519,139751.9,393651.9,6236857.91
562,ID,16021,Boundary,48.773065,-116.524619,17847.6,6737.8,368591.4,109572.9,478164.2,47816.4,18051,6814.6,372792.6,110821.8,483614.4,48361.4,38530.6,14546,795740.9,236553.6,1032294.5,103229.5,38054.9,14366.4,785916,233632.9,1019548.9,101954.9,38488.6,14530.1,794873.9,236295.9,1031169.8,103117,82155.6,31015.1,1696690.5,504383.1,2201073.7,220107.4,321138.2,6245865.4
211,CA,6049,Modoc,41.592919,-120.71837,136882.9,64366.1,1300444.2,468008.6,1768452.8,176845.3,83349.8,39193.4,791857.8,284976.7,1076834.5,107683.4,124436.4,58513.4,1182197.4,425453.5,1607650.9,160765.1,55306,26006.4,525430,189093.7,714523.7,71452.4,33676.6,15835.6,319941.3,115141.7,435083,43508.3,50277.2,23641.7,477653.7,171899.8,649553.5,64955.4,711485.51,6252098.42
1797,NM,35003,Catron,33.901814,-108.392097,132969.7,55430.9,921179,181497.5,1102676.6,110267.7,86978.2,36258.5,602562.3,118721.3,721283.6,72128.4,228222.3,95138.8,1581064.2,311513,1892577.3,189257.7,100620.6,41945.6,697072.8,137342.5,834415.3,83441.5,65818,27437.5,455969.8,89838.5,545808.3,54580.8,172700,71993.2,1196419.9,235727.5,1432147.4,143214.7,1115513.27,6528908.46
