STATE_NAME,Percent Removal,facility index,feedstock cost,transportation cost,capital cost,operating cost,production cost,access_,CO2_transp cost,CO2_inject cost,total_D:K,revenue,net cost,uptake,land_use_c,soil,grow_harve,transport,conversion,captured,CO2_tran_1,bio_use,total_bio1,conv_use,CDR million tons CO2,Cost $/tCO2,product_units,scale_factor , Plant type ,index_,facility index,latitude,longitude,Barley_str,Citrus_res,Corn_stove,Cotton_gin,Cotton_res,Noncitrus_,Oats_straw,Rice_hulls,Rice_straw,Sorghum_st,Sugarcane_,Sugarcane1,Tree_nut_r,Wheat_stra,Hardwood_l,Hardwood_1,Hardwood_u,Hardwood_2,Mixedwood_,Mixedwood1,Other_fore,Other_fo_1,PNW_Forest,PNW_Fore_1,PNW_Fore_2,PNW_Fore_3,PNW_Fore_4,PNW_Fore_5,PNW_forest_sum,Primary_mi,Secondary_,Softwood_n,Softwood_1,Softwood_p,Softwood_2,Softwood_sum,Constructi,Municipal_,Other_muni,Paper_and_,Switchgras,total_softwood
Idaho,99,17786,64676785.66,20780863.98,82066101.67,28286613.76,72995915.13,0,67537815.71,5741106.954,342085202.9,48055784.59,294029418.3,0,0,0,108047.2789,10994.4516,0,1435367.355,24284.55402,0,-1292041.071,0,1292041.071,227.5697,591903340.2,3, BiCRS 2050 Electricty ,1225,17786,48.87123406,-116.3743508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12752,961305,0,0,974057,0,0,0,0,5125.695296,974057
Washington,50,28013,68576465.25,35316050.11,189511909.1,65321126.12,38359842.15,0,18971435.14,10651362.27,426708190.2,292702586,134005604.2,0,0,0,61922.32989,18775.3422,0,2662840.567,9232.000079,0,-2572910.895,0,2572910.895,52.0833,490403776.8,5, BiCRS 2050 gasification H2 ,113,28013,46.85992146,-122.9654792,0,0,0,0,0,124406,0,0,0,0,0,0,82,29928.28161,41827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,46351,126407,480838,403163,775,1011183,150198,0,0,339543.0095,68223.9896,1011183
Washington,99,32422,88038851.25,35484323.88,117343200.3,40445954.15,119727541.4,0,71993151.03,9414982.909,482448004.9,82542529.81,399905475.1,0,0,0,140626.769,18914.18369,0,2346135.979,19471.54237,0,-2167123.484,0,2167123.484,184.5329,1016676754,5, BiCRS 2050 Electricty ,1185,32422,47.5512462,-117.3170661,4583.973961,0,0,0,0,0,0,0,0,0,0,0,0,268692.048,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,66851,986515,0,0,1053366,0,3476,0,7332.013439,293441.3026,1053366
Washington,75,28013,72878119.43,37844427.41,189511909.1,65321126.12,38390759.45,0,18989930.6,10661746.4,433598018.5,291746277.6,141851740.9,0,0,0,69871.89244,20159.00395,0,2665436.599,9241.000456,0,-2566164.702,0,2566164.702,55.2777,489925623.6,5, BiCRS 2050 gasification H2 ,287,28013,46.85992146,-122.9654792,0,0,0,0,0,124309,0,0,0,0,0,0,82,30447.60475,41827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1560,44109,121659,543516,403163,775,1069113,142769,0,0,274244.4118,84841.0948,1069113
Washington,90,28013,94564842.39,56385219.03,117343200.3,40445954.15,136119864.2,0,19054366.74,10697923.56,474611370.4,90362330.58,384249039.9,0,0,0,80044.00687,28995.378,0,2675730.584,9272.356778,0,-2557418.843,0,2557418.843,150.2488,1112993280,5, BiCRS 2050 Electricty ,825,28013,46.85992146,-122.9654792,0,0,0,0,0,259,0,102267,267416,0,0,0,68,0,35911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1320,14402,108902,657261,475426,775,1242364,34067,11906,3290,39009.17152,61023.25187,1242364
Montana,90,74901,116825467.6,98668337.93,189511909.1,65321126.12,38181476.33,0,3396752.666,15886645.05,527791714.8,287009832.7,240781882.2,0,0,0,178957.8252,37110.66558,0,2647774.176,1058.487961,0,-2430647.197,0,2430647.197,99.0608,487557400.1,5, BiCRS 2050 gasification H2 ,783,74901,45.26723729,-108.912914,35059,0,0,0,0,81,680,0,0,0,0,0,0,8877.361972,1270,0,0,0,0,0,0,13266,0,0,0,0,0,0,0,225,874,100544,1506241,0,0,1606785,5265,0,0,5612.014341,135307.6297,1606785
Washington,90,32422,103125959,53510479.28,117343200.3,40445954.15,121664847.1,0,73170826.31,9568994.68,518830260.9,80094465.86,438735795,0,0,0,173172.6302,28751.15317,0,2392383.24,19790.06092,0,-2170669.396,0,2170669.396,202.12,986523938.4,5, BiCRS 2050 Electricty ,860,32422,47.5512462,-117.3170661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85043,1538266,0,0,1623309,0,0,0,0,7611.895824,1623309
Montana,99,74901,116349103.9,110685995.7,189511909.1,65321126.12,38185948.84,0,3397223.179,15888845.65,539340152.5,286994358.3,252345794.2,0,0,0,176097.8967,42292.27647,0,2648140.941,1058.634581,0,-2428692.133,0,2428692.133,103.9019,487549663,5, BiCRS 2050 gasification H2 ,1079,74901,45.26723729,-108.912914,14387,0,0,0,0,73,680,0,0,0,0,0,0,8877.361972,1021,0,0,0,0,0,0,4974,0,0,0,0,0,0,0,135,520,155279,1488802,0,0,1644081,2808,0,0,3042.284585,132703.5344,1644081
Washington,75,32422,119236370.9,50107258.5,116904806.6,40294848.23,76031575.77,0,43098008.16,5636189.061,451309057.1,268141703.2,183167353.9,0,0,0,203157.5,26651.62189,0,2103231.976,11656.45176,0,-1861766.403,0,1861766.403,98.3836,589966946.8,5, BiCRS 2050 sawmill ,515,32422,47.5512462,-117.3170661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813302,0,0,1813302,0,0,0,0,0,1813302
Montana,75,74889,116883834.5,66674695.93,116904806.6,40294848.23,76031575.77,0,28721329.81,7045236.326,452556327.1,268141703.2,184414623.8,0,0,0,203157.5,30696.54107,0,2103231.976,14694.58846,0,-1854683.347,0,1854683.347,99.4319,589966946.8,5, BiCRS 2050 sawmill ,518,74889,44.81787031,-112.7600936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1813302,0,0,1813302,0,0,0,0,0,1813302
California,50,158301,63352543.86,32660450.91,189511909.1,65321126.12,39357436.81,0,22140496.82,10987561.21,423331524.9,297412777.4,125918747.5,0,0,0,548.9185884,15920.80715,0,2746890.303,10872.93216,0,-2719547.645,0,2719547.645,46.3014,492758872.5,5, BiCRS 2050 gasification H2 ,102,158301,36.47032455,-121.4271854,0,0,0,8776,54756,337713,0,0,0,0,0,0,151181.4201,0,0,0,0,0,0,0,0,0,0,75909.27777,0,0,0,0,75909.27777,45,56878,15552,0,0,0,15552,627937,0,0,476002.8789,8551.52967,91461.27777
Idaho,75,98315,69868450,45957509.44,189511909.1,65321126.12,37301160.97,0,0,12870666.66,420830822.3,282864193.1,137966629.3,0,0,0,94223.22801,23647.69274,0,2574133.332,0,0,-2456262.411,0,2456262.411,56.1693,485484580.3,5, BiCRS 2050 gasification H2 ,289,98315,43.082688,-111.6775161,48436,0,0,0,0,290,0,0,0,0,0,0,0,658782.5395,1532,0,0,0,0,0,0,32572,60009.70204,20737.67453,0,0,0,0,80747.37657,345,9821,206694,379189,0,0,585883,51087,0,0,57529.737,286276.4534,666630.3766
California,75,191988,55310409.43,41926252.35,189511909.1,65321126.12,37429343.26,0,38762032.47,10338439.82,438599512.6,303820118.3,134779394.3,0,0,0,5.52326483,15922.43255,0,2584609.955,19644.6655,0,-2549037.334,0,2549037.334,52.8746,495962543,5, BiCRS 2050 gasification H2 ,280,191988,34.7594727,-116.4923671,0,0,0,50,842,1130,0,0,0,0,0,0,0,112.1244437,0,0,0,0,0,0,0,42564,0,90439.37748,0,0,0,0,90439.37748,0,44026,0,0,0,0,0,151877,0,0,1482261.605,0,90439.37748
Idaho,50,98315,60666139.27,50592946.64,189511909.1,65321126.12,37351189.76,0,0,12891863.46,416335174.4,287029819.5,129305354.8,0,0,0,62390.68029,23919.60257,0,2578372.692,0,0,-2492062.409,0,2492062.409,51.8869,487567393.6,5, BiCRS 2050 gasification H2 ,110,98315,43.082688,-111.6775161,54410,0,0,0,0,1194,0,0,0,0,0,0,0,708311.6267,2228,0,1629,0,0,0,0,75270,87018.4334,29142.39157,0,0,0,0,116160.825,1170,24362,265338,132426,0,0,397764,94158,0,0,179976.7388,156667.9159,513924.825
New Mexico,99,244736,122800277.5,31920287.78,189511909.1,65321126.12,37589408.97,0,0,12990514.76,460133524.2,259744178.2,200389346,0,0,0,78057.13972,17095.99039,0,2598102.951,0,0,-2502949.821,0,2502949.821,80.0613,473924572.9,5, BiCRS 2050 gasification H2 ,979,244736,32.2173576,-103.7301137,0,0,0,84143,86494,375,0,0,0,411,0,0,5642,62.42171441,0,0,0,0,0,0,0,64494,0,136090.7911,0,0,0,0,136090.7911,0,1147,0,0,0,0,0,18130,0,0,13090.0353,1403222.858,136090.7911
California,90,158301,69124351.29,32636281.88,189511909.1,65321126.12,39174295.43,0,22016673.92,10926112.2,428710750,296958117.1,131752632.9,0,0,0,1926.247202,16528.76123,0,2731528.05,10812.12422,0,-2702260.917,0,2702260.917,48.7564,492531542.4,5, BiCRS 2050 gasification H2 ,546,158301,36.47032455,-121.4271854,0,0,0,10100,63017,302508,0,0,0,0,0,0,273954,247.5543162,0,0,0,0,0,0,0,0,182060.3267,0,0,0,0,0,182060.3267,45,59499,15552,0,0,0,15552,395947,0,0,477272.5276,33099.69786,197612.3267
Oregon,50,47045,78580510.22,39451769.2,189511909.1,65321126.12,38427579.24,0,16586621.7,10674361.97,438553877.6,290639041.2,147914836.4,0,0,0,65123.097,20162.36177,0,2668590.492,7978.256294,0,-2575326.777,0,2575326.777,57.4354,489372004.4,5, BiCRS 2050 gasification H2 ,127,47045,45.43028065,-122.3442417,3115,0,0,0,0,49502,4819,0,0,0,0,0,20121,170738.3122,22262,0,0,0,0,0,0,0,0,197271.5427,0,0,0,0,197271.5427,855,74861,112918,424009,150623,3173,690723,212523,0,0,238601.6848,127909.3925,887994.5427
California,90,180268,81192425.4,27217063.57,189511909.1,65321126.12,39609702.57,0,0,11073386.4,413925613.2,297742653.2,116182960,0,0,0,157.3473548,12865.72801,0,2768346.6,0,0,-2755323.525,0,2755323.525,42.1667,492923810.4,5, BiCRS 2050 gasification H2 ,543,180268,35.22065967,-118.9446506,0,0,0,32180,200782,644570,0,0,0,0,0,0,327481,282.0855914,899,0,0,0,0,0,0,0,0,0,0,0,208320,0,208320,0,29052,1041,0,0,0,1041,179925,0,0,186355.2026,2415.016661,209361
California,75,219807,65792254.29,51920089.77,19630939.09,6766408.792,65410122.92,0,4682715.77,1783891.722,215986422.4,190492964.2,25493458.14,0,0,0,1142.768814,23470.61424,287588.621,2562181.128,0,0,-2249979.124,0,2249979.124,11.3305,232696436.3,5, BiCRS 2050 FP asphalt char CO2 ,270,219807,32.76591454,-115.1136533,10,0,0,3647,22751,58580,0,0,0,0,0,0,519,22611.76854,0,0,0,0,0,0,0,0,234302.9781,0,0,0,0,0,234302.9781,0,37078,483,0,0,0,483,994183.7532,0,0,438665.5682,470.0384666,234785.9781
Oregon,99,70473,121691871.4,70753550.9,117343200.3,40445954.15,126816688.5,0,66365376.97,9939266.892,553355909.1,86808593.85,466547315.3,0,0,0,126687.4292,35859.40581,0,2488480.176,34165.39358,0,-2291767.948,0,2291767.948,203.5753,1069221887,5, BiCRS 2050 Electricty ,1213,70473,43.91160381,-120.3900236,797,0,0,0,0,3,0,0,13677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201130,0,57349,0,258479,75,16068,18320,1026534,12403,0,1057257,19231,56738,22787,23439.29702,206672.1123,1315736
New Mexico,90,193489,145750843.8,42402265.26,189511909.1,65321126.12,37953275.2,0,27457496.85,13143071.16,521539987.5,265509788.9,256030198.6,0,0,0,84243.35323,20557.07691,0,2628614.233,13697.06061,0,-2510116.742,0,2510116.742,101.9993,476807378.2,5, BiCRS 2050 gasification H2 ,794,193489,36.0847922,-106.1453823,0,0,0,9,36,512,0,0,0,0,0,0,2,0,417,0,106,81345,0,0,0,28012,0,0,0,234052,0,68697,302749,195,1462,51356,112406,0,0,163762,16195,0,0,19540.16435,1198960.101,466511
Nevada,90,183210,96595447,52065354.73,189511909.1,65321126.12,38326953.3,0,90896922.16,10640167.07,543357879.5,300884806.2,242473073.3,0,0,0,70.1001269,21637.29403,0,2660041.766,26583.95059,0,-2611750.422,0,2611750.422,92.8393,494494886.9,5, BiCRS 2050 gasification H2 ,759,183210,35.73726424,-115.0215896,838,0,0,0,0,720,0,0,0,0,0,0,135,0,0,0,0,0,0,0,0,371424,0,0,0,321401,0,0,321401,0,11671,0,0,0,0,0,156839,0,0,949755.3892,518.2506163,321401
Idaho,90,83676,113077163,79138612.64,189511909.1,65321126.12,38441082.94,0,30998587.66,13348338.43,529836820,291689832,238146988,0,0,0,134007.8846,37262.76321,0,2669667.686,15545.10337,0,-2482851.935,0,2482851.935,95.9167,489897399.8,5, BiCRS 2050 gasification H2 ,770,83676,44.25976359,-111.6368032,20834,0,0,0,0,42,0,0,0,0,0,0,0,146259.9504,0,0,0,0,0,0,0,0,352342.342,0,0,0,0,0,352342.342,180,1954,135452,1116930,0,0,1252382,8710,0,0,30597.81405,0,1604724.342
California,50,180268,83404103.85,35989591.84,189511909.1,65321126.12,39781227.26,0,0,11130640.68,425138598.9,298268951.5,126869647.3,0,0,0,9.151679657,15468.44283,0,2782660.169,0,0,-2767182.575,0,2767182.575,45.8479,493186959.6,5, BiCRS 2050 gasification H2 ,101,180268,35.22065967,-118.9446506,0,0,0,15016,93692,552288,0,0,0,0,0,0,279614,0,899,0,0,0,0,0,0,0,373493.6502,0,0,0,0,0,373493.6502,0,20335,1041,0,0,0,1041,278410,0,0,198513.4563,0,374534.6502
Oregon,75,55825,107617639.7,62935010.96,189511909.1,65321126.12,38899753.77,0,0,10832661.92,475118101.6,292896924.1,182221177.5,0,0,0,79956.61882,32132.23626,0,2708165.479,0,0,-2596076.624,0,2596076.624,70.191,490500945.9,5, BiCRS 2050 gasification H2 ,367,55825,44.500981,-123.3029379,0,0,0,0,0,20059,2918,0,0,0,0,0,13405,2509.958386,52307,0,0,0,0,0,0,0,427331.793,0,0,0,0,0,427331.793,945,66427,92164,671137,234890,7843,1006034,89486,0,0,98998.08917,32880.9706,1433365.793
Arizona,90,224210,115079929.5,33927840.95,19630939.09,6766408.792,67073861.7,0,19466354.04,1881950.256,263827284.3,189145466.2,74681818.12,0,0,0,16422.3012,16346.56456,286900.0289,2571599.176,6887.097973,0,-2245043.183,0,2245043.183,33.2652,230774244.7,5, BiCRS 2050 FP asphalt char CO2 ,541,224210,32.91478482,-112.0838084,31997,0,0,27445,157725,177,0,0,0,0,0,0,16,0,788,0,0,0,0,0,0,72915,73163.78655,387222.3806,0,0,0,0,460386.1672,900,57967,0,0,0,0,0,736086.2057,0,0,0,266899.7336,460386.1672
California,75,180268,89606851.73,37509371.73,189511909.1,65321126.12,39750740.11,0,0,11120384.08,432820382.9,298812910.4,134007472.4,0,0,0,251.4997245,16210.34301,0,2780096.019,0,0,-2763634.177,0,2763634.177,48.4896,493458939,5, BiCRS 2050 gasification H2 ,276,180268,35.22065967,-118.9446506,0,0,0,15093,94170,552170,0,0,0,0,0,0,279614,55.84606478,899,0,0,0,0,0,0,0,0,496496.3123,0,0,0,0,496496.3123,0,14479,1041,0,0,0,1041,156462,0,0,198513.4563,4308.491838,497537.3123
Washington,99,28013,121550706.2,64810815.33,117343200.3,40445954.15,137956874.3,0,19305625.46,10838990.78,512252166.5,93133930.96,419118235.6,0,0,0,77199.99336,33169.25137,0,2709922.39,9394.625892,0,-2590158.519,0,2590158.519,161.8118,1147131096,5, BiCRS 2050 Electricty ,1166,28013,46.85992146,-122.9654792,0,0,0,0,0,36,0,0,0,0,0,0,0,0,35911,0,0,0,0,0,0,0,0,0,0,498251,0,0,498251,0,6300,108902,657261,475426,775,1242364,9669,9776,1114,0,9881.518552,1740615
Idaho,99,105633,135758129.7,82237648.08,117343200.3,40445954.15,145218626.2,0,28460710.32,14106797.34,563571066.1,109750213.4,453820852.8,0,0,0,25759.31473,39199.67845,0,2834442.248,14171.03031,0,-2755312.224,0,2755312.224,164.7076,1351793929,5, BiCRS 2050 Electricty ,1169,105633,42.43286377,-112.1587804,3811,0,0,0,0,46,0,6,24,0,0,0,24,9789.629322,0,0,0,54775,0,0,0,51094,0,0,0,0,499057,0,499057,0,231,18803,0,0,0,18803,127504,471696,161594,22557.42175,392290.6479,517860
Nevada,99,183210,145997708,54552140.95,189511909.1,65321126.12,38732840.59,0,92062483.44,10776604.76,596954812.9,291452037.6,305502775.3,0,0,0,16396.58716,24699.65818,0,2694151.19,26924.83368,0,-2626130.111,0,2626130.111,116.3319,489778502.6,5, BiCRS 2050 gasification H2 ,1094,183210,35.73726424,-115.0215896,0,0,0,0,0,437,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,316160,0,0,0,0,0,542569,542569,0,9404,0,0,0,0,0,161112,0,0,488713.1817,294847.3652,542569
New Mexico,90,202272,159559658.2,47761419.12,189511909.1,65321126.12,38411142.34,0,18669744.7,13335531.93,532570531.6,272095121.3,260475410.3,0,0,0,56351.76549,21226.30298,0,2667106.386,0,0,-2589528.317,0,2589528.317,100.588,480100044.4,5, BiCRS 2050 gasification H2 ,790,202272,35.36835635,-106.3318102,0,0,0,8,27,417,0,0,0,0,0,0,570,0,455,3400,40,14820,0,0,0,67168,588659.6807,0,0,0,0,0,588659.6807,0,9227,20882,0,0,0,20882,57171,0,0,57992.07363,992465.3522,609541.6807
Arizona,75,211027,116704489.8,78513055.09,19630939.09,6766408.792,66851226.06,0,24113752.77,1868817.6,314448689.2,190057672.5,124391016.7,0,0,0,12801.02348,37712.67886,287363.3612,2578558.821,8252.346589,0,-2232429.411,0,2232429.411,55.72,232125435,5, BiCRS 2050 FP asphalt char CO2 ,288,211027,33.63239454,-114.2061386,0,0,0,4083,22977,377,0,0,0,0,0,0,88154,7949.949423,0,0,0,0,0,0,0,252404,606161.6749,0,0,0,0,0,606161.6749,570,11591,0,0,0,0,0,560614,0,0,35271.53087,223148.9513,606161.6749
Arizona,25,224210,99530749.66,23566216.98,19630939.09,6766408.792,58740559.52,0,16528614.82,1597938.208,226361427.1,169751406.9,56610020.12,0,0,0,3791.824474,12552.71973,257970.9377,2285064.32,5847.740638,0,-2004901.098,0,2004901.098,28.2358,206907399.1,5, BiCRS 2050 FP asphalt char CO2 ,6,224210,32.91478482,-112.0838084,51804,0,0,29368,168780,132,0,0,0,0,0,0,7,24950.85532,1897,0,0,0,0,0,0,67786,229624.7043,387222.3806,0,0,0,0,616847.0849,900,52490,0,0,0,0,0,322707,0,0,294268.4048,34.55077904,616847.0849
Utah,75,140776,151103668,55719229.55,189511909.1,65321126.12,39226004.08,0,9574594.316,21884787.01,532341318.2,290470064.9,241871253.4,0,0,0,28852.97444,30154.46183,0,2735598.376,0,0,-2676590.94,0,2676590.94,90.3654,489287516.2,5, BiCRS 2050 gasification H2 ,495,140776,39.95305951,-109.4439733,4152,0,0,0,0,10917,0,0,0,0,0,0,1,173.3581837,1263,0,17894,67355,0,0,0,357938,0,37459.9903,251623,111011,20470,209021,629584.9903,5655,32288,10328,95293,0,0,105621,151603,0,0,178764.7814,250091.8455,735205.9903
Idaho,99,80741,126616519.3,80941972.63,117343200.3,40445954.15,124113662.5,0,52105526.28,12140651.03,553707486.2,85808846.57,467898639.6,0,0,0,83055.89976,39901.36097,0,2434128.925,26693.64297,0,-2284478.021,0,2284478.021,204.8164,1056907994,5, BiCRS 2050 Electricty ,1215,80741,44.19021202,-113.9033859,2860,0,0,0,0,3,0,0,0,0,0,0,0,658.982275,608,0,0,0,0,0,0,0,350840.1275,285160.7096,0,0,0,0,636000.8371,60,766,77033,567423,0,0,644456,2075,1283,515,2035.125266,340650.9512,1280456.837
California,99,180268,108952238.9,33120189.1,189511909.1,65321126.12,39727922.75,0,0,11112678.86,447746064.8,297821682.2,149924382.7,0,0,0,23.04725295,17795.41748,0,2778169.716,0,0,-2760351.251,0,2760351.251,54.3135,492963324.9,5, BiCRS 2050 gasification H2 ,872,180268,35.22065967,-118.9446506,0,0,0,31557,196900,447898,0,0,0,0,0,0,260879,282.0855914,899,0,0,0,0,0,0,0,0,297089.6201,367977,0,0,0,665066.6201,0,11729,1041,0,0,0,1041,84680,0,0,112369.9395,0,666107.6201
California,99,158301,127752052.3,35449471.5,189511909.1,65321126.12,39351978.82,0,22136008.4,10985333.77,490507880,298268952.5,192238927.5,0,0,0,1191.141023,19078.82152,0,2746333.442,10870.72795,0,-2715192.751,0,2715192.751,70.8012,493186960.1,5, BiCRS 2050 gasification H2 ,936,158301,36.47032455,-121.4271854,0,0,0,8776,54200.54929,148680,0,0,0,0,0,0,122518,0,0,0,0,0,0,0,0,0,0,0,0,0,9864,697241,707105,0,37110,15552,0,0,0,15552,282349,0,0,416911.0158,20100.1276,722657
New Mexico,99,235949,166246240.9,30487954.63,189511909.1,65321126.12,38446576.17,0,0,16020524.87,506034331.8,271251005.4,234783326.4,0,0,0,59549.51283,16317.33988,0,2670087.479,0,0,-2594220.626,0,2594220.626,90.5025,479677986.5,5, BiCRS 2050 gasification H2 ,1029,235949,32.8443542,-104.6169765,0,0,0,375,2005,602,0,0,0,0,0,0,5254,0,0,0,0,17804,0,0,0,8334,153681.3878,6014.302925,160151,132787,122785,138377,713795.6907,5100,82,0,8342,0,0,8342,4825,0,0,11373.45138,1035409.921,722137.6907
New Mexico,99,202272,167742782.6,51056079.23,189511909.1,65321126.12,38629107.11,0,18797994.6,13427139,544486137.7,275505185.5,268980952.3,0,0,0,49558.69571,21936.81619,0,2685427.8,0,0,-2613932.289,0,2613932.289,102.9028,481805076.6,5, BiCRS 2050 gasification H2 ,1076,202272,35.36835635,-106.3318102,0,0,0,8,27,417,0,0,0,0,0,0,570,0,455,3400,40,14820,0,0,0,48550,0,525235.2,0,0,0,205679,730914.2,0,9227,19263,0,0,0,19263,57171,0,0,57992.07363,870448.0789,750177.2
New Mexico,99,193489,145802507.5,52206186.24,189511909.1,65321126.12,38768026.4,0,28172871.93,13485499.52,533268126.9,277761938.6,255506188.3,0,0,0,53705.00302,22129.32826,0,2697099.904,14053.92256,0,-2607211.65,0,2607211.65,97.9998,482933453.1,5, BiCRS 2050 gasification H2 ,1062,193489,36.0847922,-106.1453823,0,0,0,4,20,512,0,0,0,0,0,0,0,0,122,0,2439,63419,0,0,0,20318,814811.412,0,0,0,0,0,814811.412,195,1462,47546,64201,0,0,111747,15714,0,0,16713.35055,765825.0217,926558.412
Utah,90,140776,160702485,53582279.65,189511909.1,65321126.12,39518303.19,0,9660584.276,22081335.49,540378022.9,291890714.3,248487308.6,0,0,0,25736.18076,28985.72186,0,2760166.936,0,0,-2705445.033,0,2705445.033,91.8471,489997841,5, BiCRS 2050 gasification H2 ,752,140776,39.95305951,-109.4439733,4152,0,0,0,0,10917,0,0,0,0,0,0,1,173.3581837,1056,0,16459,67355,0,0,0,316616,69872.06375,37459.9903,382513,111011,20470,209021,830347.0541,5655,31974,4144,95293,0,0,99437,146616,0,0,87834.99948,194708.7832,929784.0541
California,50,159772,108664045.8,15548684.25,189511909.1,65321126.12,39843071.87,0,0,11151184.53,430040021.7,297948970.2,132091051.5,0,0,0,15.60974638,8088.320414,0,2787796.132,0,0,-2779692.201,0,2779692.201,47.52,493026968.9,5, BiCRS 2050 gasification H2 ,106,159772,36.7896467,-119.44856,0,0,0,20076,125262,372584,0,0,0,0,0,0,294476,0,0,0,0,0,0,0,0,0,534431.7857,297089.6201,0,0,0,0,831521.4058,0,7430,3309,0,0,0,3309,70520,0,0,88123.70071,0,834830.4058
New Mexico,90,235949,163732154.3,30885724.05,189511909.1,65321126.12,38693116.91,0,0,16144863.73,504288894.3,275136264.5,229152629.8,0,0,0,51586.66775,16539.39836,0,2690810.622,0,0,-2622684.556,0,2622684.556,87.3733,481620616.1,5, BiCRS 2050 gasification H2 ,731,235949,32.8443542,-104.6169765,0,0,0,375,2005,928,0,0,0,0,0,0,5254,0,0,0,0,17804,0,0,0,8334,153681.3878,142105.094,160151,132787,122785,138377,849886.4818,5100,575,0,8342,0,0,8342,11105,0,0,11373.45138,892220.1297,858228.4818
New Mexico,50,235949,155443807.5,29253178.65,189511909.1,65321126.12,38780086.6,0,0,16188822.35,494498930.3,277353353.8,217145576.5,0,0,0,46346.68102,15635.92969,0,2698137.059,0,0,-2636154.448,0,2636154.448,82.3721,482729160.7,5, BiCRS 2050 gasification H2 ,257,235949,32.8443542,-104.6169765,0,0,0,1760,9417,1136,0,0,0,0,0,0,38364,0,0,0,0,17804,0,0,0,22616,153681.3878,142105.094,160151,132787,122785,138377,849886.4818,5100,1857,0,8342,0,0,8342,26741,0,0,32285.15022,797993.4309,858228.4818
New Mexico,75,235949,157591314.3,27996965.02,189511909.1,65321126.12,38711867.3,0,0,16154357.12,495287539,275931603.4,219355935.5,0,0,0,49935.95866,14941.04218,0,2692392.853,0,0,-2627515.853,0,2627515.853,83.4842,482018285.5,5, BiCRS 2050 gasification H2 ,456,235949,32.8443542,-104.6169765,0,0,0,1714,7566,982,0,0,0,7899.24688,0,0,5370,0,0,0,0,17804,0,0,0,22616,153681.3878,142105.094,160151,132787,122785,138377,849886.4818,5100,602,0,8342,0,0,8342,12589,0,0,17291.8637,855539.4706,858228.4818
Arizona,99,224210,129854246.9,66655710.05,19630939.09,6766408.792,67098621.38,0,19481223.18,1883387.761,311370537.2,191071811.4,120298725.8,0,0,0,13916.80073,30641.90907,287874.4597,2593621.402,6892.358599,0,-2254295.874,0,2254295.874,53.3642,233698610,5, BiCRS 2050 FP asphalt char CO2 ,869,224210,32.91478482,-112.0838084,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,59996,850018.3367,0,0,0,0,0,850018.3367,0,117094,0,0,0,0,0,535931.5192,0,0,0,250255.2505,850018.3367
California,50,191988,109565864.9,61146722.06,189511909.1,65321126.12,40056494.42,0,42073561.38,11221676.33,518897354.3,297206680.7,221690673.6,0,0,0,0,27789.4201,0,2805419.083,21322.95411,0,-2756306.708,0,2756306.708,80.4303,492655824.2,5, BiCRS 2050 gasification H2 ,253,191988,34.7594727,-116.4923671,0,0,0,50,310,4460,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21282,876486.0814,0,0,0,0,0,876486.0814,0,168817,0,0,0,0,0,579389.8476,0,0,162507.1775,0,876486.0814
Idaho,99,89528,140696671.5,73595491.67,117343200.3,40445954.15,137593274.9,0,34229425.66,13500705.14,557404723.3,100417188.4,456987534.9,0,0,0,42245.78205,36204.03738,0,2688310.157,17233.14192,0,-2592627.196,0,2592627.196,176.2643,1236839014,5, BiCRS 2050 Electricty ,1178,89528,43.64164575,-112.7811126,2299,0,0,0,0,0,0,0,0,0,0,0,0,405549.032,924,0,0,0,0,0,0,3468,0,0,0,0,931377,0,931377,0,0,0,0,0,0,0,9016,11212,45133,6003.415912,398320.562,931377
California,75,159772,127079700.3,16050980.4,189511909.1,65321126.12,39919308.37,0,0,11176638.98,449059663.3,298706846.4,150352816.9,0,0,0,17.68788738,8365.797255,0,2794159.744,0,0,-2785776.259,0,2785776.259,53.9716,493405907,5, BiCRS 2050 gasification H2 ,285,159772,36.7896467,-119.44856,0,0,0,20076,122033,372089,0,0,0,0,0,0,180023,42.18707779,0,0,0,0,0,0,0,0,170167.0911,182699.1542,0,588277,0,0,941143.2453,0,7403,3309,0,0,0,3309,80330,0,0,86854.05207,0,944452.2453
